Epoch,Training_errors,Validation_errors
3130,2.32299E-05,2.41705E-05
3131,2.68878E-05,2.63293E-05
3132,2.54813E-05,2.48065E-05
3133,2.81194E-05,2.58554E-05
3134,2.44695E-05,2.56438E-05
3135,2.37231E-05,2.62108E-05
3136,2.77448E-05,2.48743E-05
3137,4.18862E-05,3.73956E-05
3138,2.6031E-05,2.79011E-05
3139,2.52542E-05,2.70919E-05
3140,2.38569E-05,2.7649E-05
3141,2.50636E-05,2.62081E-05
3142,2.41285E-05,2.56539E-05
3143,2.56994E-05,2.59816E-05
3144,2.06934E-05,2.53365E-05
3145,2.57352E-05,2.61691E-05
3146,2.19611E-05,2.50229E-05
3147,2.86943E-05,2.46297E-05
3148,2.72669E-05,2.58982E-05
3149,2.64951E-05,2.53451E-05
3150,3.59736E-05,3.36746E-05
3151,2.44245E-05,2.51339E-05
3152,3.01852E-05,3.53909E-05
3153,2.91351E-05,2.87551E-05
3154,2.87513E-05,2.89877E-05
3155,2.83342E-05,2.63389E-05
3156,3.00127E-05,2.74318E-05
3157,3.22253E-05,3.30974E-05
3158,3.19478E-05,3.09827E-05
3159,2.48179E-05,2.40946E-05
3160,2.60905E-05,2.60606E-05
3161,2.50502E-05,2.50253E-05
3162,2.54805E-05,2.42744E-05
3163,3.4792E-05,3.57617E-05
3164,2.83209E-05,2.42605E-05
3165,2.57925E-05,2.59145E-05
3166,2.39632E-05,2.63239E-05
3167,3.09197E-05,3.2044E-05
3168,2.57315E-05,2.5152E-05
3169,2.30536E-05,2.51251E-05
3170,2.90142E-05,2.51507E-05
3171,2.70827E-05,2.54199E-05
3172,2.35211E-05,2.53925E-05
3173,2.49712E-05,2.6936E-05
3174,2.53346E-05,2.5979E-05
3175,2.21651E-05,2.43577E-05
3176,2.63103E-05,2.45603E-05
3177,2.19593E-05,2.46152E-05
3178,2.49438E-05,2.53548E-05
3179,2.2618E-05,2.51446E-05
3180,2.01665E-05,2.43464E-05
3181,2.20744E-05,2.44362E-05
3182,2.1811E-05,2.44666E-05
3183,2.41166E-05,2.46098E-05
3184,2.83505E-05,2.47371E-05
3185,2.75603E-05,2.89455E-05
3186,2.63163E-05,2.50964E-05
3187,2.87438E-05,2.99372E-05
3188,2.84783E-05,2.87065E-05
3189,2.51584E-05,2.46102E-05
3190,2.46913E-05,2.45905E-05
3191,2.64871E-05,2.71963E-05
3192,2.6851E-05,2.50754E-05
3193,2.82071E-05,2.7733E-05
3194,2.50136E-05,2.44729E-05
3195,2.29897E-05,2.53498E-05
3196,2.31733E-05,2.44993E-05
3197,2.59165E-05,2.43096E-05
3198,2.25511E-05,2.49733E-05
3199,2.54069E-05,2.41803E-05
3200,2.37218E-05,2.42294E-05
3201,2.51681E-05,2.6457E-05
3202,3.22382E-05,2.57078E-05
3203,3.45819E-05,3.22438E-05
3204,2.78491E-05,2.55315E-05
3205,2.79808E-05,2.54062E-05
3206,2.27682E-05,2.46778E-05
3207,3.22416E-05,2.67163E-05
3208,2.49899E-05,2.56158E-05
3209,3.69871E-05,3.36983E-05
3210,2.55576E-05,2.38452E-05
3211,2.5413E-05,2.47319E-05
3212,2.77069E-05,2.46042E-05
3213,3.05655E-05,2.9819E-05
3214,2.93592E-05,3.04745E-05
3215,2.44115E-05,2.58134E-05
3216,3.30338E-05,3.09762E-05
3217,2.77212E-05,2.6224E-05
3218,2.92923E-05,2.82208E-05
3219,3.08304E-05,2.95343E-05
3220,2.81967E-05,2.44418E-05
3221,2.40526E-05,2.40568E-05
3222,2.5637E-05,2.83335E-05
3223,3.4361E-05,3.24026E-05
3224,3.12783E-05,3.29248E-05
3225,3.01803E-05,2.82181E-05
3226,2.47927E-05,2.60118E-05
3227,2.16022E-05,2.57309E-05
3228,2.90154E-05,2.5036E-05
3229,2.36679E-05,2.45213E-05
3230,2.81773E-05,2.43799E-05
3231,2.51527E-05,2.48803E-05
3232,2.8512E-05,2.59077E-05
3233,2.61942E-05,2.66235E-05
3234,3.61165E-05,3.55056E-05
3235,3.36279E-05,3.35215E-05
3236,2.44339E-05,2.63354E-05
3237,2.74437E-05,2.4721E-05
3238,2.30106E-05,2.45216E-05
3239,2.46652E-05,2.48671E-05
3240,2.58257E-05,3.04475E-05
3241,2.61538E-05,2.5024E-05
3242,3.31772E-05,3.323E-05
3243,2.75727E-05,2.45369E-05
3244,2.61334E-05,2.41045E-05
3245,2.58542E-05,2.51182E-05
3246,2.55543E-05,2.5204E-05
3247,2.53576E-05,2.43487E-05
3248,2.64245E-05,2.52396E-05
3249,2.62716E-05,2.56587E-05
3250,2.38144E-05,2.38185E-05
3251,2.35785E-05,2.46846E-05
3252,2.56295E-05,2.43074E-05
3253,3.35248E-05,3.34452E-05
3254,2.65002E-05,2.81082E-05
3255,2.7223E-05,2.82334E-05
3256,3.06581E-05,2.48651E-05
3257,2.42106E-05,2.66519E-05
3258,2.44048E-05,2.43003E-05
3259,2.41127E-05,2.47661E-05
3260,2.97184E-05,2.53776E-05
3261,2.95133E-05,2.7591E-05
3262,2.63293E-05,2.445E-05
3263,2.66196E-05,2.64347E-05
3264,2.42175E-05,2.43835E-05
3265,2.94999E-05,2.64309E-05
3266,2.58535E-05,2.4926E-05
3267,2.83717E-05,2.59844E-05
3268,2.63941E-05,2.51711E-05
3269,2.63546E-05,2.45116E-05
3270,2.75482E-05,2.60855E-05
3271,2.45113E-05,2.52184E-05
3272,2.62004E-05,2.61298E-05
3273,3.03707E-05,2.93876E-05
3274,2.97668E-05,2.65623E-05
3275,2.35481E-05,2.48598E-05
3276,2.43419E-05,2.4977E-05
3277,2.44852E-05,2.56815E-05
3278,2.5515E-05,2.65196E-05
3279,2.53381E-05,2.43523E-05
3280,2.61945E-05,2.45275E-05
3281,2.72872E-05,2.44608E-05
3282,2.37218E-05,2.41166E-05
3283,2.4723E-05,2.67702E-05
3284,2.60577E-05,2.47925E-05
3285,2.47825E-05,2.41962E-05
3286,2.35506E-05,2.5201E-05
3287,2.64825E-05,2.76488E-05
3288,2.52648E-05,2.62327E-05
3289,2.67392E-05,2.64287E-05
3290,2.37567E-05,2.58074E-05
3291,2.42121E-05,2.50229E-05
3292,2.39072E-05,2.5074E-05
3293,2.61859E-05,2.52555E-05
3294,2.6481E-05,2.47843E-05
3295,2.39623E-05,2.506E-05
3296,2.56556E-05,2.40872E-05
3297,2.78947E-05,2.4171E-05
3298,3.12958E-05,2.97787E-05
3299,2.0837E-05,2.42849E-05
3300,3.38092E-05,2.85872E-05
3301,2.81825E-05,2.68347E-05
3302,2.53893E-05,2.44267E-05
3303,2.63873E-05,2.78982E-05
3304,2.75349E-05,2.48268E-05
3305,2.5625E-05,2.41256E-05
3306,2.36365E-05,2.43952E-05
3307,2.49895E-05,2.46579E-05
3308,3.06179E-05,3.14592E-05
3309,2.42838E-05,2.57001E-05
3310,2.17775E-05,2.42257E-05
3311,2.98611E-05,2.70789E-05
3312,3.12894E-05,2.56919E-05
3313,2.12022E-05,2.50597E-05
3314,2.61709E-05,2.42456E-05
3315,2.882E-05,2.43228E-05
3316,2.68093E-05,2.41737E-05
3317,2.61148E-05,2.6018E-05
3318,2.67123E-05,2.47683E-05
3319,2.00446E-05,2.45803E-05
3320,2.60869E-05,2.42497E-05
3321,2.60937E-05,2.67484E-05
3322,2.89482E-05,2.85607E-05
3323,3.08306E-05,3.27637E-05
3324,2.76454E-05,2.48624E-05
3325,3.23089E-05,2.76142E-05
3326,2.68616E-05,2.49558E-05
3327,2.84014E-05,2.47854E-05
3328,2.1346E-05,2.51685E-05
3329,2.95891E-05,2.52661E-05
3330,2.58543E-05,2.49948E-05
3331,2.40226E-05,2.49932E-05
3332,2.95648E-05,2.84897E-05
3333,2.52899E-05,2.57199E-05
3334,2.13482E-05,2.56235E-05
3335,2.44365E-05,2.6309E-05
3336,2.59752E-05,2.50826E-05
3337,2.51637E-05,2.56591E-05
3338,2.81507E-05,2.73649E-05
3339,2.13318E-05,2.50607E-05
3340,2.24001E-05,2.53861E-05
3341,2.58611E-05,2.50548E-05
3342,2.25096E-05,2.46156E-05
3343,2.73168E-05,2.63631E-05
3344,2.35646E-05,2.46061E-05
3345,2.54614E-05,2.50083E-05
3346,2.81464E-05,2.51241E-05
3347,2.13821E-05,2.4825E-05
3348,2.93769E-05,2.68108E-05
3349,2.9892E-05,2.50643E-05
3350,2.79787E-05,3.2403E-05
3351,2.7485E-05,2.85157E-05
3352,2.04548E-05,2.56285E-05
3353,2.37156E-05,2.45034E-05
3354,2.66751E-05,2.54218E-05
3355,2.27657E-05,2.59989E-05
3356,2.8932E-05,2.60214E-05
3357,2.402E-05,2.41209E-05
3358,2.59013E-05,2.40528E-05
3359,2.43015E-05,2.43315E-05
3360,2.33046E-05,2.51311E-05
3361,3.92414E-05,3.98574E-05
3362,2.41033E-05,2.50696E-05
3363,2.97908E-05,2.49927E-05
3364,2.46485E-05,2.43502E-05
3365,2.64138E-05,2.69202E-05
3366,2.07953E-05,2.44153E-05
3367,2.98014E-05,2.585E-05
3368,2.44038E-05,2.4905E-05
3369,2.09218E-05,2.38934E-05
3370,2.56696E-05,2.43673E-05
3371,2.38849E-05,2.41374E-05
3372,2.83764E-05,2.86746E-05
3373,2.34112E-05,2.37176E-05
3374,2.82497E-05,2.35086E-05
3375,2.93226E-05,2.99425E-05
3376,2.47976E-05,2.3624E-05
3377,2.59175E-05,2.65255E-05
3378,2.87628E-05,2.59459E-05
3379,2.3781E-05,2.39794E-05
3380,2.31425E-05,2.42687E-05
3381,2.71449E-05,2.36628E-05
3382,2.51401E-05,2.38656E-05
3383,2.52408E-05,2.37646E-05
3384,2.65287E-05,2.59126E-05
3385,2.47102E-05,2.38735E-05
3386,3.05236E-05,2.8892E-05
3387,2.48608E-05,2.50181E-05
3388,2.84406E-05,2.43835E-05
3389,2.71219E-05,2.84959E-05
3390,2.77637E-05,2.70961E-05
3391,2.37056E-05,2.64268E-05
3392,2.49019E-05,2.47663E-05
3393,2.63537E-05,2.70158E-05
3394,2.38814E-05,2.46981E-05
3395,4.07241E-05,3.80289E-05
3396,3.07126E-05,2.73999E-05
3397,2.93178E-05,2.86649E-05
3398,2.69346E-05,2.72752E-05
3399,2.64687E-05,2.48483E-05
3400,2.7283E-05,3.02014E-05
3401,2.35771E-05,2.57435E-05
3402,2.66956E-05,2.55125E-05
3403,2.99018E-05,2.69809E-05
3404,2.77697E-05,2.72785E-05
3405,2.96849E-05,2.50794E-05
3406,2.42525E-05,2.38736E-05
3407,2.53042E-05,2.42925E-05
3408,2.23854E-05,2.37116E-05
3409,2.58814E-05,2.40919E-05
3410,2.3477E-05,2.41201E-05
3411,2.39879E-05,2.42354E-05
3412,2.40583E-05,2.65687E-05
3413,2.45482E-05,2.51749E-05
3414,2.64692E-05,2.50474E-05
3415,2.93164E-05,2.7619E-05
3416,2.41521E-05,2.47546E-05
3417,2.90779E-05,2.39785E-05
3418,3.43418E-05,2.98389E-05
3419,2.63171E-05,2.41578E-05
3420,2.61076E-05,2.29996E-05
3421,2.59771E-05,2.28732E-05
3422,2.64469E-05,2.30547E-05
3423,2.69921E-05,2.43927E-05
3424,2.66407E-05,2.38177E-05
3425,2.78367E-05,2.32436E-05
3426,2.54417E-05,2.72151E-05
3427,2.68218E-05,2.41025E-05
3428,2.83599E-05,2.49008E-05
3429,2.64489E-05,2.6226E-05
3430,2.66103E-05,2.5743E-05
3431,3.42574E-05,3.21446E-05
3432,2.89382E-05,2.81395E-05
3433,2.62E-05,2.43679E-05
3434,2.42658E-05,2.33183E-05
3435,4.00488E-05,3.60646E-05
3436,2.36056E-05,2.39646E-05
3437,2.41388E-05,2.31853E-05
3438,3.34192E-05,2.98649E-05
3439,2.82228E-05,2.46072E-05
3440,3.62434E-05,3.46202E-05
3441,2.74373E-05,2.37765E-05
3442,2.79982E-05,2.38179E-05
3443,2.65896E-05,2.46318E-05
3444,2.41813E-05,2.38756E-05
3445,3.10936E-05,2.46174E-05
3446,2.39371E-05,2.38307E-05
3447,2.52607E-05,2.43839E-05
3448,2.53369E-05,2.42922E-05
3449,2.52595E-05,2.45992E-05
3450,2.66139E-05,2.48575E-05
3451,2.69725E-05,2.52421E-05
3452,2.77185E-05,2.83316E-05
3453,2.39892E-05,2.35947E-05
3454,2.91844E-05,2.94416E-05
3455,2.53702E-05,2.48521E-05
3456,2.24402E-05,2.36826E-05
3457,2.05835E-05,2.36399E-05
3458,2.57483E-05,2.74758E-05
3459,2.63109E-05,2.48912E-05
3460,2.63482E-05,2.41344E-05
3461,2.37019E-05,2.41816E-05
3462,2.4596E-05,2.44297E-05
3463,2.58406E-05,2.35736E-05
3464,2.59412E-05,2.32369E-05
3465,2.44784E-05,2.30405E-05
3466,2.55896E-05,2.34381E-05
3467,2.26486E-05,2.41159E-05
3468,2.28554E-05,2.45935E-05
3469,3.07291E-05,2.79193E-05
3470,3.01795E-05,2.80909E-05
3471,2.89256E-05,3.07265E-05
3472,2.35574E-05,2.34567E-05
3473,2.56749E-05,2.57851E-05
3474,2.43362E-05,2.46545E-05
3475,2.47674E-05,2.3341E-05
3476,2.3824E-05,2.32167E-05
3477,2.71048E-05,2.6667E-05
3478,2.12395E-05,2.3586E-05
3479,3.14112E-05,2.57221E-05
3480,2.91511E-05,3.01867E-05
3481,2.63628E-05,2.42047E-05
3482,2.37448E-05,2.48767E-05
3483,2.69206E-05,2.60923E-05
3484,3.01596E-05,2.50223E-05
3485,2.30133E-05,2.35155E-05
3486,2.74786E-05,2.68168E-05
3487,2.77383E-05,2.76742E-05
3488,3.19056E-05,3.04901E-05
3489,2.45692E-05,2.32833E-05
3490,2.52886E-05,2.38453E-05
3491,2.68394E-05,2.54176E-05
3492,2.30516E-05,2.30457E-05
3493,2.34385E-05,2.38136E-05
3494,2.38733E-05,2.35229E-05
3495,2.58918E-05,2.36927E-05
3496,2.49355E-05,2.53024E-05
3497,2.27038E-05,2.36426E-05
3498,2.58752E-05,2.38071E-05
3499,3.20822E-05,2.92156E-05
3500,2.45817E-05,2.39432E-05
3501,2.66045E-05,2.51116E-05
3502,3.18557E-05,2.93222E-05
3503,2.39357E-05,2.53021E-05
3504,2.33229E-05,2.52041E-05
3505,2.8117E-05,2.59162E-05
3506,3.35491E-05,3.58624E-05
3507,2.53795E-05,2.50459E-05
3508,2.83055E-05,3.25239E-05
3509,2.68812E-05,2.73205E-05
3510,3.40631E-05,3.12614E-05
3511,2.39514E-05,2.48994E-05
3512,2.18858E-05,2.47635E-05
3513,2.16456E-05,2.43036E-05
3514,2.57253E-05,2.45286E-05
3515,2.67492E-05,2.54361E-05
3516,2.24656E-05,2.41316E-05
3517,2.64757E-05,2.76897E-05
3518,3.42629E-05,3.21965E-05
3519,2.40607E-05,2.48368E-05
3520,2.42173E-05,2.38175E-05
3521,2.40578E-05,2.57794E-05
3522,2.66234E-05,2.46479E-05
3523,2.69466E-05,2.59504E-05
3524,2.39726E-05,2.45741E-05
3525,2.9708E-05,3.21163E-05
3526,2.37297E-05,2.555E-05
3527,2.31763E-05,2.43021E-05
3528,2.43479E-05,2.39718E-05
3529,2.35228E-05,2.38234E-05
3530,2.644E-05,2.37152E-05
3531,2.80813E-05,2.66939E-05
3532,2.78787E-05,2.50657E-05
3533,3.1916E-05,2.61941E-05
3534,2.64052E-05,2.5849E-05
3535,2.57214E-05,2.4763E-05
3536,3.13317E-05,2.7381E-05
3537,2.43236E-05,2.44127E-05
3538,2.27534E-05,2.42068E-05
3539,2.67732E-05,2.60648E-05
3540,3.51001E-05,3.34187E-05
3541,2.53875E-05,2.74483E-05
3542,2.75384E-05,2.35469E-05
3543,2.66056E-05,2.56963E-05
3544,2.56839E-05,2.3052E-05
3545,2.77957E-05,2.30735E-05
3546,2.39838E-05,2.28426E-05
3547,2.81701E-05,2.3314E-05
3548,2.63903E-05,2.36293E-05
3549,2.45494E-05,2.37948E-05
3550,2.3646E-05,2.33383E-05
3551,2.42009E-05,2.59E-05
3552,2.46694E-05,2.42252E-05
3553,2.59898E-05,2.33006E-05
3554,2.55226E-05,2.57939E-05
3555,2.36361E-05,2.33143E-05
3556,3.23684E-05,2.78089E-05
3557,2.88777E-05,2.34799E-05
3558,2.67026E-05,2.36781E-05
3559,2.66169E-05,2.37726E-05
3560,2.60612E-05,2.52933E-05
3561,2.51176E-05,2.37122E-05
3562,2.71535E-05,2.38684E-05
3563,2.39211E-05,2.35529E-05
3564,2.7137E-05,2.46809E-05
3565,2.23596E-05,2.37852E-05
3566,2.43088E-05,2.34132E-05
3567,2.91609E-05,2.65168E-05
3568,2.62406E-05,2.77247E-05
3569,3.36909E-05,2.77038E-05
3570,2.59686E-05,2.28397E-05
3571,2.31436E-05,2.32005E-05
3572,2.67921E-05,2.58241E-05
3573,2.9331E-05,2.52119E-05
3574,2.91416E-05,2.35151E-05
3575,3.10286E-05,3.07842E-05
3576,2.40235E-05,2.42963E-05
3577,2.13198E-05,2.2862E-05
3578,2.51274E-05,2.34086E-05
3579,2.68435E-05,2.58158E-05
3580,2.16733E-05,2.31646E-05
3581,3.053E-05,2.35197E-05
3582,2.54538E-05,2.48963E-05
3583,2.33271E-05,2.34552E-05
3584,2.1367E-05,2.33559E-05
3585,2.46674E-05,2.34488E-05
3586,2.55816E-05,2.40463E-05
3587,2.31941E-05,2.34231E-05
3588,2.63337E-05,2.36828E-05
3589,2.82115E-05,2.32288E-05
3590,2.45927E-05,2.30244E-05
3591,2.7591E-05,2.33649E-05
3592,2.46939E-05,2.44889E-05
3593,2.5089E-05,2.31174E-05
3594,2.65271E-05,2.31975E-05
3595,2.40513E-05,2.32644E-05
3596,2.65915E-05,2.45177E-05
3597,2.33509E-05,2.33097E-05
3598,2.76112E-05,2.67508E-05
3599,2.44051E-05,2.47628E-05
3600,2.4048E-05,2.36993E-05
3601,2.86367E-05,2.38149E-05
3602,2.74887E-05,2.40474E-05
3603,2.1929E-05,2.37215E-05
3604,2.59474E-05,2.37204E-05
3605,2.71247E-05,2.37177E-05
3606,2.77355E-05,2.61832E-05
3607,2.86684E-05,2.84057E-05
3608,3.29457E-05,3.38067E-05
3609,2.38868E-05,2.39507E-05
3610,2.50501E-05,2.4647E-05
3611,2.49415E-05,2.37422E-05
3612,2.73864E-05,2.32676E-05
3613,2.86123E-05,2.72754E-05
3614,2.54338E-05,2.35472E-05
3615,2.77467E-05,2.5667E-05
3616,2.68954E-05,2.30505E-05
3617,2.52321E-05,2.5709E-05
3618,2.37214E-05,2.31947E-05
3619,2.65025E-05,2.60029E-05
3620,3.02739E-05,2.47662E-05
3621,3.14718E-05,2.8811E-05
3622,3.19446E-05,3.02438E-05
3623,2.50679E-05,2.41222E-05
3624,3.24447E-05,2.9731E-05
3625,2.61011E-05,2.33968E-05
3626,2.61408E-05,2.5677E-05
3627,2.39658E-05,2.39164E-05
3628,2.50588E-05,2.32134E-05
3629,2.94269E-05,2.45775E-05
3630,2.55363E-05,2.31144E-05
3631,2.71613E-05,2.2759E-05
3632,2.76761E-05,2.61719E-05
3633,2.62962E-05,2.31787E-05
3634,2.79678E-05,2.76547E-05
3635,2.05273E-05,2.31837E-05
3636,2.57355E-05,2.34487E-05
3637,2.5857E-05,2.33997E-05
3638,2.57789E-05,2.53828E-05
3639,2.51774E-05,2.34788E-05
3640,3.68023E-05,2.91433E-05
3641,2.64991E-05,2.38843E-05
3642,2.52601E-05,2.49139E-05
3643,2.81271E-05,2.36516E-05
3644,2.70504E-05,2.57532E-05
3645,2.57557E-05,2.49219E-05
3646,2.82132E-05,2.37062E-05
3647,2.60192E-05,2.35048E-05
3648,2.57217E-05,2.36727E-05
3649,2.72296E-05,2.58134E-05
3650,2.98199E-05,2.61744E-05
3651,2.50449E-05,2.48081E-05
3652,2.82892E-05,2.84691E-05
3653,2.57503E-05,2.47039E-05
3654,3.31174E-05,2.83964E-05
3655,2.38933E-05,2.34888E-05
3656,2.65594E-05,2.61479E-05
3657,3.1112E-05,2.9802E-05
3658,2.49571E-05,2.37424E-05
3659,2.42694E-05,2.39255E-05
3660,2.905E-05,2.38821E-05
3661,2.11012E-05,2.31824E-05
3662,2.51067E-05,2.30189E-05
3663,2.35217E-05,2.31809E-05
3664,2.31514E-05,2.38491E-05
3665,2.45785E-05,2.51244E-05
3666,2.36606E-05,2.48753E-05
3667,2.39406E-05,2.4568E-05
3668,2.63175E-05,2.53503E-05
3669,2.6416E-05,2.62293E-05
3670,2.42676E-05,2.37199E-05
3671,3.11241E-05,2.7219E-05
3672,2.46427E-05,2.44602E-05
3673,3.49848E-05,3.41868E-05
3674,2.65672E-05,2.28415E-05
3675,2.37755E-05,2.41159E-05
3676,2.44659E-05,2.24584E-05
3677,2.62962E-05,2.27249E-05
3678,2.46171E-05,2.2898E-05
3679,3.14401E-05,2.81525E-05
3680,2.67055E-05,2.59992E-05
3681,2.41884E-05,2.36344E-05
3682,2.86807E-05,2.79879E-05
3683,2.84538E-05,2.60109E-05
3684,2.7925E-05,2.46882E-05
3685,3.29544E-05,3.39984E-05
3686,2.46041E-05,2.36161E-05
3687,3.1052E-05,2.78252E-05
3688,2.55881E-05,2.37163E-05
3689,2.19029E-05,2.39004E-05
3690,2.52896E-05,2.69752E-05
3691,2.36612E-05,2.45837E-05
3692,3.05821E-05,2.49932E-05
3693,2.61755E-05,2.75483E-05
3694,2.69937E-05,2.32237E-05
3695,2.68085E-05,2.41597E-05
3696,2.60351E-05,2.36883E-05
3697,2.19284E-05,2.54047E-05
3698,2.29611E-05,2.34374E-05
3699,3.07404E-05,2.84376E-05
3700,2.27428E-05,2.32655E-05
3701,2.67144E-05,2.68573E-05
3702,2.10195E-05,2.33365E-05
3703,2.75655E-05,2.61752E-05
3704,2.63301E-05,2.38638E-05
3705,2.53149E-05,2.40219E-05
3706,2.20993E-05,2.42728E-05
3707,2.21995E-05,2.36685E-05
3708,2.35702E-05,2.74564E-05
3709,2.79987E-05,2.67952E-05
3710,2.18259E-05,2.26429E-05
3711,2.54821E-05,2.29693E-05
3712,2.49253E-05,2.37632E-05
3713,3.25582E-05,3.17882E-05
3714,2.31815E-05,2.35731E-05
3715,2.20365E-05,2.38357E-05
3716,2.59016E-05,2.403E-05
3717,2.39858E-05,2.46544E-05
3718,2.418E-05,2.39069E-05
3719,2.48814E-05,2.45645E-05
3720,2.80593E-05,2.7059E-05
3721,2.38302E-05,2.32145E-05
3722,2.6809E-05,2.26499E-05
3723,2.81772E-05,2.63366E-05
3724,2.45325E-05,2.30355E-05
3725,2.72498E-05,2.49062E-05
3726,2.56625E-05,2.31546E-05
3727,3.00597E-05,2.55756E-05
3728,2.45103E-05,2.41939E-05
3729,2.41183E-05,2.38266E-05
3730,2.36037E-05,2.39979E-05
3731,2.36898E-05,2.36319E-05
3732,3.05223E-05,2.81866E-05
3733,2.45264E-05,2.38777E-05
3734,2.45294E-05,2.4002E-05
3735,2.17732E-05,2.30286E-05
3736,2.75103E-05,2.52452E-05
3737,3.36444E-05,3.12882E-05
3738,2.71459E-05,2.62084E-05
3739,2.92516E-05,2.69707E-05
3740,2.7216E-05,2.4612E-05
3741,2.64657E-05,2.44676E-05
3742,2.55427E-05,2.59517E-05
3743,2.55216E-05,2.79892E-05
3744,2.24373E-05,2.51857E-05
3745,2.18142E-05,2.35503E-05
3746,2.2391E-05,2.40666E-05
3747,2.88876E-05,3.15828E-05
3748,2.25062E-05,2.32635E-05
3749,2.58533E-05,2.44707E-05
3750,2.1262E-05,2.29667E-05
3751,3.36962E-05,3.12773E-05
3752,2.36904E-05,2.27597E-05
3753,2.59949E-05,2.55349E-05
3754,2.99753E-05,2.94251E-05
3755,2.91077E-05,2.56141E-05
3756,2.33199E-05,2.23156E-05
3757,2.24931E-05,2.25861E-05
3758,2.66714E-05,2.75469E-05
3759,2.5418E-05,2.53182E-05
3760,2.8445E-05,2.93184E-05
3761,2.58231E-05,2.35273E-05
3762,2.55653E-05,2.34502E-05
3763,2.76617E-05,2.38191E-05
3764,3.00089E-05,2.62552E-05
3765,2.40691E-05,2.3093E-05
3766,2.45166E-05,2.54834E-05
3767,2.79822E-05,2.28037E-05
3768,2.32919E-05,2.28888E-05
3769,2.75159E-05,2.66542E-05
3770,2.461E-05,2.41103E-05
3771,3.66592E-05,3.15448E-05
3772,2.72585E-05,2.38709E-05
3773,3.00317E-05,2.83041E-05
3774,2.62104E-05,2.67883E-05
3775,2.43403E-05,2.42582E-05
3776,2.46733E-05,2.61725E-05
3777,2.31118E-05,2.3717E-05
3778,2.2454E-05,2.39025E-05
3779,2.48162E-05,2.36137E-05
3780,2.33599E-05,2.41666E-05
3781,2.32897E-05,2.29966E-05
3782,2.71493E-05,2.39528E-05
3783,2.60295E-05,2.28998E-05
3784,2.98522E-05,3.10765E-05
3785,2.4413E-05,2.27626E-05
3786,3.48038E-05,3.63728E-05
3787,2.38648E-05,2.3373E-05
3788,3.16208E-05,3.08561E-05
3789,2.47644E-05,2.59211E-05
3790,2.34658E-05,2.4476E-05
3791,2.36965E-05,2.50472E-05
3792,2.4782E-05,2.31121E-05
3793,2.25069E-05,2.30284E-05
3794,2.15305E-05,2.30914E-05
3795,2.28853E-05,2.654E-05
3796,2.51507E-05,2.32372E-05
3797,2.65561E-05,2.40266E-05
3798,2.63651E-05,2.31347E-05
3799,2.09486E-05,2.33077E-05
3800,2.679E-05,2.67822E-05
3801,2.44439E-05,2.37626E-05
3802,2.62453E-05,2.36708E-05
3803,2.53526E-05,2.68601E-05
3804,3.02441E-05,2.7872E-05
3805,2.23674E-05,2.35884E-05
3806,2.54376E-05,2.55666E-05
3807,2.62615E-05,2.46782E-05
3808,2.668E-05,2.67492E-05
3809,3.29341E-05,3.02463E-05
3810,3.20825E-05,2.93233E-05
3811,3.21117E-05,3.16484E-05
3812,2.57141E-05,2.26275E-05
3813,3.02951E-05,2.42627E-05
3814,3.11658E-05,3.03562E-05
3815,3.32385E-05,2.85004E-05
3816,2.19158E-05,2.39911E-05
3817,2.61814E-05,2.53984E-05
3818,2.34097E-05,2.46191E-05
3819,3.09356E-05,2.88985E-05
3820,2.58616E-05,2.69834E-05
3821,3.05902E-05,2.82152E-05
3822,2.22537E-05,2.31782E-05
3823,2.52019E-05,2.40862E-05
3824,2.63313E-05,2.76654E-05
3825,2.84088E-05,2.61845E-05
3826,2.3432E-05,2.39172E-05
3827,2.35543E-05,2.56502E-05
3828,2.78743E-05,2.35772E-05
3829,2.68638E-05,2.36289E-05
3830,2.67032E-05,2.41332E-05
3831,2.54439E-05,2.46435E-05
3832,2.0858E-05,2.37036E-05
3833,2.56905E-05,2.47252E-05
3834,2.56395E-05,2.41979E-05
3835,2.30601E-05,2.34765E-05
3836,3.28287E-05,3.27921E-05
3837,2.66826E-05,2.53866E-05
3838,2.64557E-05,2.29981E-05
3839,2.98191E-05,2.79541E-05
3840,2.89962E-05,2.52276E-05
3841,2.71614E-05,2.80798E-05
3842,2.14206E-05,2.34355E-05
3843,2.9413E-05,2.48083E-05
3844,2.42209E-05,2.45698E-05
3845,2.60174E-05,2.29536E-05
3846,2.93281E-05,2.39224E-05
3847,2.39032E-05,2.28523E-05
3848,2.72522E-05,2.34752E-05
3849,2.71777E-05,2.43545E-05
3850,2.53588E-05,2.37534E-05
3851,2.68176E-05,2.43783E-05
3852,2.29863E-05,2.3861E-05
3853,2.65316E-05,2.36516E-05
3854,2.90915E-05,2.81463E-05
3855,1.95094E-05,2.34264E-05
3856,2.88404E-05,2.72992E-05
3857,2.61448E-05,2.50837E-05
3858,2.32156E-05,2.3565E-05
3859,2.4156E-05,2.62677E-05
3860,2.45195E-05,2.29594E-05
3861,2.68751E-05,2.89229E-05
3862,2.17784E-05,2.46005E-05
3863,2.60628E-05,2.34036E-05
3864,2.35551E-05,2.32659E-05
3865,2.71713E-05,2.36221E-05
