Epoch,Training_errors,Validation_errors
997,0.000243006,0.000246792
998,0.000267265,0.000266578
999,0.000241759,0.000242549
1000,0.000321472,0.000325463
1001,0.000361486,0.000363524
1002,0.000232236,0.000243304
1003,0.000407081,0.000406178
1004,0.000443104,0.000425406
1005,0.000416544,0.000402567
1006,0.000253204,0.000247258
1007,0.000260684,0.000262839
1008,0.000274255,0.000307742
1009,0.000359307,0.00039086
1010,0.000289323,0.000325251
1011,0.000233566,0.00024641
1012,0.000361899,0.000379515
1013,0.000301253,0.000316855
1014,0.000199883,0.00023956
1015,0.000267033,0.000267904
1016,0.00026537,0.000281373
1017,0.000264741,0.000274675
1018,0.000235853,0.000249913
1019,0.000233576,0.000243838
1020,0.000219642,0.000244878
1021,0.000235279,0.000244149
1022,0.000280976,0.000281746
1023,0.000236678,0.00026573
1024,0.000233175,0.000245221
1025,0.000249557,0.000261861
1026,0.000222709,0.000241109
1027,0.000458924,0.000443906
1028,0.000362777,0.0003373
1029,0.00027045,0.000299514
1030,0.000240062,0.000248749
1031,0.000238487,0.000251508
1032,0.000218625,0.000248991
1033,0.000214047,0.000244157
1034,0.000271525,0.000265243
1035,0.000239021,0.000243143
1036,0.000266364,0.000281747
1037,0.000263361,0.000244008
1038,0.000204568,0.000250187
1039,0.00025218,0.00026365
1040,0.000276858,0.000304449
1041,0.000234811,0.000259769
1042,0.000231246,0.000253241
1043,0.000223182,0.000253826
1044,0.000201546,0.000257253
1045,0.000214047,0.000252445
1046,0.00031734,0.000310209
1047,0.000226686,0.000251564
1048,0.000303548,0.000315624
1049,0.000253052,0.000259425
1050,0.000253366,0.000264516
1051,0.000262833,0.000285682
1052,0.000245034,0.000246028
1053,0.000228958,0.000241173
1054,0.000230236,0.000250628
1055,0.000228568,0.00027358
1056,0.000245209,0.000255243
1057,0.000217165,0.000250405
1058,0.000253214,0.000248105
1059,0.000260345,0.000270471
1060,0.000234365,0.000249011
1061,0.000278957,0.000304058
1062,0.000293271,0.00032007
1063,0.000242975,0.000271123
1064,0.000204013,0.00024656
1065,0.000237727,0.000247508
1066,0.000198903,0.000242088
1067,0.000218279,0.000247271
1068,0.000206564,0.000243477
1069,0.000211226,0.000245419
1070,0.000229718,0.00027529
1071,0.000288173,0.000288282
1072,0.000259559,0.000277929
1073,0.000221025,0.000259328
1074,0.000193668,0.000238996
1075,0.000219827,0.000257231
1076,0.000269272,0.000260433
1077,0.000212696,0.000236915
1078,0.000213504,0.00023782
1079,0.000227857,0.000254508
1080,0.000240602,0.000262343
1081,0.000246294,0.000303623
1082,0.00029022,0.000313139
1083,0.000222825,0.000237863
1084,0.00026715,0.000263649
1085,0.000222956,0.000254314
1086,0.00023746,0.000265659
1087,0.000233445,0.000272227
1088,0.000204802,0.00023491
1089,0.000214905,0.000234374
1090,0.000220786,0.000247236
1091,0.000257565,0.00024963
1092,0.000243356,0.000232818
1093,0.000287424,0.000256936
1094,0.000233599,0.000249588
1095,0.000274121,0.000271583
1096,0.000217327,0.000243803
1097,0.000234481,0.000278494
1098,0.000224048,0.000236551
1099,0.000243674,0.000249873
1100,0.000208277,0.00023538
1101,0.000218733,0.000243027
1102,0.000271168,0.000243916
1103,0.000307547,0.000302336
1104,0.000309238,0.000324204
1105,0.000318926,0.000310514
1106,0.000228728,0.000230604
1107,0.000208769,0.000230469
1108,0.000241059,0.000250188
1109,0.000252102,0.000271568
1110,0.000266296,0.000277928
1111,0.000200293,0.000228772
1112,0.000249302,0.000260129
1113,0.000221522,0.000229071
1114,0.000221451,0.000229575
1115,0.000265156,0.000257756
1116,0.000279561,0.000289937
1117,0.00029346,0.00026337
1118,0.000214983,0.000229708
1119,0.000193304,0.000230578
1120,0.000280079,0.000270471
1121,0.000210297,0.000233196
1122,0.000246389,0.000260555
1123,0.000373732,0.000401504
1124,0.000285764,0.000309473
1125,0.00024378,0.000263106
1126,0.000243174,0.000272284
1127,0.000234866,0.000233441
1128,0.000273628,0.000259487
1129,0.000430017,0.000396199
1130,0.000307477,0.000275431
1131,0.000244432,0.000252345
1132,0.000249823,0.00027834
1133,0.000228925,0.000234741
1134,0.000246327,0.000232069
1135,0.000210955,0.000232238
1136,0.000216013,0.000232656
1137,0.000228233,0.000233944
1138,0.000203614,0.000239167
1139,0.000274146,0.000264197
1140,0.000289983,0.00032889
1141,0.000260015,0.000293681
1142,0.00029854,0.000322796
1143,0.000329586,0.000303629
1144,0.000247728,0.000291668
1145,0.000210768,0.000269468
1146,0.000248955,0.000283316
1147,0.000228745,0.000251501
1148,0.000224268,0.000249138
1149,0.000238124,0.000249157
1150,0.000253914,0.000278836
1151,0.000318514,0.000300698
1152,0.000277437,0.000268406
1153,0.000312971,0.000304176
1154,0.000266077,0.000230725
1155,0.0002134,0.000235075
1156,0.000236987,0.000268488
1157,0.000216171,0.000233054
1158,0.000244282,0.000267977
1159,0.00027731,0.00028207
1160,0.000390766,0.000397716
1161,0.00027017,0.000292815
1162,0.000246738,0.000248846
1163,0.000274606,0.000229147
1164,0.000207516,0.000234541
1165,0.000248468,0.000224507
1166,0.000206403,0.000236742
1167,0.000228395,0.000220647
1168,0.000246424,0.000252502
1169,0.000242039,0.000225959
1170,0.000219613,0.000242866
1171,0.000331395,0.000339266
1172,0.000327862,0.000324893
1173,0.000398057,0.000413238
1174,0.000247297,0.000264983
1175,0.000250328,0.000225048
1176,0.000279922,0.000258095
1177,0.000232812,0.000241283
1178,0.000235653,0.000227991
1179,0.000251018,0.000228825
1180,0.000220732,0.000227592
1181,0.000260944,0.000287068
1182,0.000312882,0.000291469
1183,0.000272638,0.000339271
1184,0.000262258,0.000281631
1185,0.000304495,0.00032717
1186,0.000252759,0.00026538
1187,0.00029837,0.000320298
1188,0.000270828,0.000258533
1189,0.000231025,0.000230987
1190,0.000224024,0.000231743
1191,0.000232712,0.000236918
1192,0.00020731,0.000224287
1193,0.000205308,0.000225892
1194,0.000239997,0.000243185
1195,0.000220571,0.000237713
1196,0.000254541,0.000235573
1197,0.000211952,0.000227653
1198,0.000229868,0.000239679
1199,0.000246524,0.000233925
1200,0.000228707,0.000228668
1201,0.000205374,0.000228309
1202,0.000220631,0.000222077
1203,0.000258529,0.000254092
1204,0.000235849,0.000256499
1205,0.000234915,0.000257226
1206,0.000199456,0.000225874
1207,0.000214084,0.000224934
1208,0.000218828,0.000231089
1209,0.000239732,0.000247827
1210,0.000213302,0.000230379
1211,0.000199113,0.000227758
1212,0.000218846,0.000235784
1213,0.000210179,0.000222936
1214,0.000191248,0.000223461
1215,0.000282237,0.000272123
1216,0.000209968,0.000220972
1217,0.000241637,0.000237517
1218,0.000216025,0.000227062
1219,0.000237034,0.000273974
1220,0.000227748,0.00025437
1221,0.000209421,0.000221682
1222,0.000210525,0.000220838
1223,0.000253522,0.000250791
1224,0.000214504,0.000224695
1225,0.000298361,0.000300049
1226,0.000242526,0.00024816
1227,0.000211827,0.000224282
1228,0.000200475,0.000239671
1229,0.000202295,0.000224083
1230,0.000224996,0.000231274
1231,0.000215952,0.000224251
1232,0.000221931,0.000225953
1233,0.000257159,0.000285695
1234,0.000314268,0.000326526
1235,0.000256615,0.000284246
1236,0.000273256,0.000291463
1237,0.000266792,0.000276291
1238,0.000268847,0.000293986
1239,0.00023939,0.000237803
1240,0.000261091,0.000295138
1241,0.00026198,0.000272167
1242,0.000226214,0.000247909
1243,0.000224516,0.000239763
1244,0.000221616,0.000217851
1245,0.000204587,0.000222373
1246,0.000239723,0.00022565
1247,0.000212738,0.000229887
1248,0.000207668,0.000218725
1249,0.000215805,0.00022283
1250,0.000198288,0.000218283
1251,0.000208141,0.000219331
1252,0.000222072,0.000222788
1253,0.000209525,0.000242722
1254,0.000307405,0.000292595
1255,0.000259137,0.000252091
1256,0.000247951,0.00024773
1257,0.00022206,0.000220675
1258,0.000201503,0.000222611
1259,0.000194266,0.000220047
1260,0.000224958,0.000222996
1261,0.000196569,0.000223619
1262,0.000250094,0.000289942
1263,0.000302224,0.000321604
1264,0.000286267,0.000307726
1265,0.000256165,0.000283205
1266,0.000276038,0.000316005
1267,0.000300788,0.000296506
1268,0.000235883,0.000257387
1269,0.000206118,0.000215853
1270,0.00022019,0.000233276
1271,0.000287993,0.000264962
1272,0.000366125,0.000343792
1273,0.00025789,0.000272552
1274,0.000221165,0.000240704
1275,0.000240981,0.000228495
1276,0.000264339,0.00024784
1277,0.000253107,0.000261936
1278,0.00023277,0.000218371
1279,0.000226267,0.000236513
1280,0.000205591,0.000228791
1281,0.00022695,0.000236338
1282,0.000216667,0.000211107
1283,0.000242281,0.000222686
1284,0.000229781,0.000223054
1285,0.000241042,0.000250718
1286,0.000225603,0.000212616
1287,0.000193023,0.000223784
1288,0.000199496,0.000230428
1289,0.000249112,0.000269455
1290,0.00025639,0.000249194
1291,0.000234717,0.000273379
1292,0.000221674,0.000265453
1293,0.000243027,0.000264286
1294,0.00024419,0.000249889
1295,0.000215136,0.000215639
1296,0.000208399,0.000236654
1297,0.000205005,0.000212824
1298,0.000223701,0.000232504
1299,0.000239041,0.000234864
1300,0.000257144,0.000237453
1301,0.000213256,0.000235245
1302,0.00022909,0.000225381
1303,0.000256941,0.000280736
1304,0.00030216,0.000337056
1305,0.000396392,0.00042081
1306,0.000255777,0.000279251
1307,0.00031007,0.0003009
1308,0.000238041,0.000229687
1309,0.000193093,0.000219512
1310,0.000240483,0.00027224
1311,0.00029454,0.000304466
1312,0.000219486,0.000240137
1313,0.000282876,0.000280962
1314,0.000177488,0.000211112
1315,0.000361647,0.000349762
1316,0.000302297,0.000324065
1317,0.000228563,0.000260529
1318,0.00019613,0.000234111
1319,0.000251432,0.00029562
1320,0.00020514,0.000248684
1321,0.000229794,0.000259301
1322,0.000223914,0.000220511
1323,0.000181152,0.000220049
1324,0.000245856,0.000237018
1325,0.000205354,0.0002309
1326,0.000209209,0.000219306
1327,0.000187294,0.000220095
1328,0.000230459,0.000265943
1329,0.000187958,0.000220274
1330,0.000191081,0.000215671
1331,0.000235873,0.000254766
1332,0.000226803,0.000250026
1333,0.000241227,0.000224574
1334,0.000199943,0.000226404
1335,0.000201335,0.000236074
1336,0.000199321,0.00023257
1337,0.000186575,0.000216984
1338,0.000215971,0.000222425
1339,0.000214325,0.000222675
1340,0.000221819,0.000247569
1341,0.000220207,0.00025827
1342,0.000241935,0.000224721
1343,0.000196601,0.000220341
1344,0.000263367,0.000263158
1345,0.000187023,0.000213785
1346,0.000195023,0.000217662
1347,0.00028699,0.000313836
1348,0.000292666,0.000325861
1349,0.000315655,0.000350161
1350,0.0003148,0.000362103
1351,0.000228303,0.000255162
1352,0.000277408,0.000286226
1353,0.000206712,0.000217744
1354,0.000240705,0.000246752
1355,0.000207439,0.00023691
1356,0.000202964,0.000231589
1357,0.000226419,0.000213892
1358,0.000200439,0.000220335
1359,0.00018727,0.000209221
1360,0.000236632,0.000246259
1361,0.00024236,0.000261006
1362,0.000237722,0.00025887
1363,0.000228822,0.000250546
1364,0.000204998,0.000234608
1365,0.000209022,0.00022373
1366,0.00026425,0.000271884
1367,0.000237577,0.000256153
1368,0.000225086,0.000224534
1369,0.000200173,0.000219658
1370,0.000269869,0.000265814
1371,0.000207378,0.000213013
1372,0.00020514,0.000222341
1373,0.000205309,0.000215645
1374,0.000244992,0.000230959
1375,0.000195024,0.000210011
1376,0.000204169,0.000207922
1377,0.00019287,0.000209325
1378,0.000185385,0.00021038
1379,0.000213492,0.000212143
1380,0.000203452,0.000210561
1381,0.000230301,0.00021759
1382,0.000215325,0.000224466
1383,0.000304843,0.000320433
1384,0.000249431,0.000238007
1385,0.00023479,0.000245951
1386,0.000293905,0.000311789
1387,0.000293684,0.000304741
1388,0.000287833,0.000284184
1389,0.000285242,0.00028197
1390,0.000250116,0.000218603
1391,0.000195635,0.000216929
1392,0.000266753,0.000292387
1393,0.000186552,0.000230765
1394,0.0002124,0.000215253
1395,0.000218946,0.000210932
1396,0.000283353,0.000262341
1397,0.000217367,0.000209435
1398,0.000247108,0.000244422
1399,0.000357218,0.000352404
1400,0.0001993,0.000206319
1401,0.000171518,0.000206183
1402,0.000200662,0.000214661
1403,0.000183342,0.000206285
1404,0.000269817,0.000241105
1405,0.000214687,0.000215061
1406,0.000236112,0.000219921
1407,0.000200396,0.000204612
1408,0.000221817,0.000224668
1409,0.000215093,0.000217709
1410,0.000209141,0.000223917
1411,0.000217393,0.000209047
1412,0.000186278,0.000201849
1413,0.000196891,0.000217136
1414,0.000185144,0.000203415
1415,0.000183989,0.000205455
1416,0.000223023,0.000224357
1417,0.000248272,0.000240654
1418,0.000240021,0.000275509
1419,0.000242098,0.000255847
1420,0.000313199,0.000346057
1421,0.000221416,0.000228092
1422,0.000173658,0.000207772
1423,0.000200797,0.000209178
1424,0.000244555,0.000223301
1425,0.000236743,0.000238228
1426,0.000220276,0.000207316
1427,0.000209245,0.000204096
1428,0.000194608,0.000208568
1429,0.00022187,0.000209723
1430,0.000224722,0.000207867
1431,0.000222578,0.00022563
1432,0.000221377,0.000219474
1433,0.000211637,0.000217075
1434,0.000204347,0.000215215
1435,0.000256096,0.000249792
1436,0.000223564,0.000232425
1437,0.000282121,0.00027295
1438,0.000335846,0.000330028
1439,0.000251889,0.000278941
1440,0.000273458,0.000253498
1441,0.000205065,0.000204325
1442,0.000192114,0.000205918
1443,0.000214977,0.000200985
1444,0.000216951,0.000214374
1445,0.000262444,0.000247092
1446,0.000232909,0.000235987
1447,0.000219737,0.000218158
1448,0.000217271,0.000199659
1449,0.00018396,0.000200207
1450,0.000169959,0.000212181
1451,0.000192753,0.000204642
1452,0.000197316,0.000214658
1453,0.000180347,0.000202841
1454,0.000211386,0.000221982
1455,0.00022138,0.000216923
1456,0.000200006,0.00023152
1457,0.000187727,0.000205535
1458,0.000179808,0.000201887
1459,0.000172425,0.000202016
1460,0.000202579,0.000200105
1461,0.000192585,0.000211149
1462,0.000194333,0.000205959
1463,0.000187268,0.000207806
1464,0.00019848,0.000201911
1465,0.000196556,0.000203301
1466,0.000171215,0.000202655
1467,0.00020873,0.000249216
1468,0.000178936,0.000203041
1469,0.000214343,0.000214601
1470,0.000191137,0.000199798
1471,0.000211574,0.000198612
1472,0.000206361,0.000200607
1473,0.000189813,0.000198409
1474,0.000202558,0.000198006
1475,0.000304171,0.000306396
1476,0.000237811,0.000265093
1477,0.000184621,0.000213831
1478,0.000184676,0.000207022
1479,0.000212327,0.000205966
1480,0.000197936,0.000214701
1481,0.00020106,0.000209436
1482,0.0001835,0.000200814
1483,0.000185092,0.000199233
1484,0.000203666,0.000197327
1485,0.00020085,0.000212464
1486,0.000204096,0.000197157
1487,0.00022389,0.000245119
1488,0.000247992,0.000222755
1489,0.000216029,0.000257254
1490,0.000192091,0.000227323
1491,0.000198738,0.000223927
1492,0.000189302,0.000208884
1493,0.000275385,0.000258996
1494,0.000208836,0.000199823
1495,0.000185489,0.000202659
1496,0.000178943,0.000195296
1497,0.000184548,0.000195976
1498,0.000200929,0.000209277
1499,0.000238392,0.000236608
1500,0.00028924,0.00029448
1501,0.000211113,0.000220573
1502,0.000259177,0.000240577
1503,0.000202295,0.000191471
1504,0.000182133,0.000205403
1505,0.000174067,0.000196966
1506,0.000180727,0.000200265
1507,0.000174251,0.000213372
1508,0.000196721,0.000213256
1509,0.000211919,0.000228138
1510,0.000226403,0.000213751
1511,0.00021273,0.000209129
1512,0.000269765,0.000278134
1513,0.000196681,0.000206859
1514,0.000197325,0.000206127
1515,0.000173459,0.000205162
1516,0.000211473,0.000217673
1517,0.000225082,0.000216678
1518,0.000223438,0.000223537
1519,0.000319951,0.000303685
1520,0.000351141,0.000325516
1521,0.000285371,0.000289805
1522,0.000352066,0.000356339
1523,0.000225908,0.00024939
1524,0.00028642,0.000246716
1525,0.000270138,0.000264967
1526,0.000223301,0.000213975
1527,0.0001817,0.000204928
1528,0.000193964,0.000203966
1529,0.000203911,0.000214993
1530,0.000205985,0.000221552
1531,0.000217588,0.000217837
1532,0.00022348,0.000205665
1533,0.000174036,0.000198828
1534,0.00019301,0.00020212
1535,0.000244162,0.000254711
1536,0.000178135,0.000202812
1537,0.00020099,0.000229022
1538,0.000189123,0.000215495
1539,0.000208629,0.000199233
1540,0.000190076,0.000207071
1541,0.000208407,0.000217381
1542,0.000212077,0.00020753
1543,0.000254872,0.000259023
1544,0.000223961,0.000202312
1545,0.000194813,0.00020151
1546,0.000232046,0.000255116
1547,0.000214893,0.000264906
1548,0.000210757,0.000231399
1549,0.000254221,0.000258421
1550,0.000213413,0.0002282
1551,0.000180544,0.000208282
1552,0.000184041,0.000207106
1553,0.000201882,0.000198865
1554,0.000211957,0.000203462
1555,0.000184689,0.000197221
1556,0.000178072,0.000191287
1557,0.000194584,0.000201079
1558,0.000197001,0.000192198
1559,0.000228296,0.000242073
1560,0.000193091,0.000199055
1561,0.000238394,0.000255847
1562,0.000217528,0.000200052
1563,0.000220298,0.000210413
1564,0.000178714,0.000195929
1565,0.000168705,0.000216302
1566,0.000192474,0.000198312
1567,0.000197004,0.000220558
1568,0.000192381,0.000204211
1569,0.000215022,0.000233926
1570,0.000210828,0.00023997
1571,0.000182322,0.000198966
1572,0.000202763,0.000216774
1573,0.000201789,0.000220712
1574,0.00032381,0.00032753
1575,0.000299728,0.00031962
1576,0.00019307,0.000221148
1577,0.000169496,0.000198179
1578,0.000171318,0.000203656
1579,0.000222528,0.000198869
1580,0.000297283,0.000281283
1581,0.000273479,0.000253794
1582,0.000265747,0.000247109
1583,0.000218016,0.000189977
1584,0.000194747,0.000194907
1585,0.000207679,0.000197145
1586,0.000218655,0.000212453
1587,0.000230446,0.000218379
1588,0.000227519,0.00021417
1589,0.000210083,0.000206368
1590,0.000176274,0.00019005
1591,0.00021669,0.000216626
1592,0.000315272,0.000295057
1593,0.000304041,0.000284542
1594,0.000243065,0.000252157
1595,0.000199146,0.000198135
1596,0.000170954,0.00019553
1597,0.000175763,0.000193577
1598,0.000216237,0.000239042
1599,0.000203229,0.000247486
1600,0.000231577,0.000216928
1601,0.000243793,0.000220024
1602,0.000193377,0.000193113
1603,0.000230405,0.000222864
1604,0.000179263,0.00019561
1605,0.000192961,0.000198602
1606,0.000193911,0.000193595
1607,0.000162347,0.000195843
1608,0.000166114,0.000192688
1609,0.000209225,0.000223601
1610,0.000265332,0.000279723
1611,0.000237765,0.000249103
1612,0.000217071,0.00022777
1613,0.000191989,0.000193208
1614,0.000157528,0.000195405
1615,0.000217592,0.000203412
1616,0.000206934,0.000194423
1617,0.000181925,0.000187275
1618,0.000200381,0.000199191
1619,0.000209574,0.000219366
1620,0.000234898,0.000245501
1621,0.000159958,0.000194265
1622,0.000185626,0.000194628
1623,0.000237327,0.000223071
1624,0.000197157,0.000188478
1625,0.000167706,0.000188322
1626,0.00019212,0.000187677
1627,0.000264362,0.000280658
1628,0.000208825,0.000204791
1629,0.00018343,0.000197395
1630,0.000205016,0.000227985
1631,0.000254649,0.000261354
1632,0.000256666,0.000277685
1633,0.000194963,0.000206374
1634,0.000219079,0.000191636
1635,0.000196031,0.000191294
1636,0.000223144,0.000209256
1637,0.000183589,0.000201498
1638,0.000181026,0.000192148
1639,0.000200135,0.000198753
1640,0.000198765,0.000185124
1641,0.000181786,0.000188954
1642,0.00018099,0.000186657
1643,0.000203961,0.000184599
1644,0.000182465,0.000185695
1645,0.000176275,0.000190002
1646,0.000173331,0.000184736
1647,0.000193646,0.000196612
1648,0.000176966,0.000206355
1649,0.000181122,0.000183562
1650,0.000188887,0.000183363
1651,0.000189683,0.000183176
1652,0.000178318,0.000186057
1653,0.000182962,0.000182836
1654,0.000175131,0.000182276
1655,0.000211964,0.000200644
1656,0.000211997,0.000189202
1657,0.000188028,0.00018127
1658,0.000172097,0.000180335
1659,0.000201162,0.00022685
1660,0.000190509,0.000181398
1661,0.00023617,0.000239268
1662,0.000167744,0.000182151
1663,0.000177432,0.000179771
1664,0.000194247,0.000194025
1665,0.000191749,0.000197551
1666,0.000230666,0.000224471
1667,0.000182479,0.000200603
1668,0.00019557,0.000189074
1669,0.000213784,0.000227574
1670,0.000210267,0.000219251
1671,0.000316845,0.000334913
1672,0.000189067,0.000184468
1673,0.000191864,0.000203791
1674,0.000264884,0.00024218
1675,0.000237259,0.000232905
1676,0.000263218,0.000269203
1677,0.000208868,0.000214582
1678,0.000319834,0.00033382
1679,0.000248105,0.000266142
1680,0.000189462,0.000229744
1681,0.000230423,0.000216621
1682,0.000213553,0.000197137
1683,0.00034062,0.000299716
1684,0.000324373,0.000310952
1685,0.000300835,0.000298977
1686,0.00032988,0.000298673
1687,0.000268168,0.000257371
1688,0.000205789,0.000197696
1689,0.000213207,0.000233141
1690,0.000244318,0.000262831
1691,0.000291439,0.000279076
1692,0.000274504,0.000323301
1693,0.000345944,0.000399436
1694,0.000293419,0.000320245
1695,0.000265638,0.000255703
1696,0.000236969,0.000196582
1697,0.000178151,0.000183091
1698,0.000166922,0.000180797
1699,0.000205749,0.000181114
1700,0.000218564,0.000188258
1701,0.00018028,0.000180238
1702,0.000187151,0.000178723
1703,0.000208098,0.000186574
1704,0.000206782,0.00017888
1705,0.00015574,0.000187622
1706,0.000215661,0.000177665
1707,0.000195002,0.000177519
1708,0.000176382,0.000181472
1709,0.000171834,0.000179631
1710,0.000176153,0.0001805
1711,0.00018433,0.000179491
1712,0.000160315,0.00017913
1713,0.000185523,0.000181022
1714,0.000181158,0.000189106
1715,0.000196202,0.000188446
1716,0.000227762,0.000216291
1717,0.00033117,0.00032271
1718,0.000331538,0.000348323
1719,0.00037665,0.000367074
1720,0.000482735,0.000479768
1721,0.000317284,0.000348193
1722,0.000274711,0.000283844
1723,0.000309203,0.000332321
1724,0.000262166,0.000299382
1725,0.000319114,0.000293564
1726,0.00026526,0.000278629
1727,0.00026611,0.000298392
1728,0.000187268,0.000203473
1729,0.00016746,0.000179772
1730,0.000175057,0.000179029
1731,0.000173176,0.000182397
1732,0.000226785,0.000220293
1733,0.000179582,0.000184026
1734,0.000175126,0.000177702
1735,0.00016431,0.000181729
1736,0.000190755,0.000176887
1737,0.000191104,0.000196937
1738,0.000189165,0.00017765
1739,0.000202498,0.000222811
1740,0.00017748,0.000178781
1741,0.000308468,0.000318572
1742,0.000226758,0.000240777
1743,0.000211305,0.000214701
1744,0.000264962,0.000276667
1745,0.000266909,0.000271403
1746,0.000210023,0.000188494
1747,0.000213432,0.000205828
1748,0.000223798,0.000215652
1749,0.000216808,0.000195938
1750,0.00019231,0.000177644
1751,0.000177274,0.000177345
1752,0.000167808,0.000180678
1753,0.000210095,0.000221555
1754,0.000230943,0.000209592
1755,0.000171591,0.000178788
1756,0.000222605,0.000194252
1757,0.000181484,0.000187179
1758,0.000200277,0.000208248
1759,0.000216434,0.000186572
1760,0.000201981,0.000185141
1761,0.000189036,0.000179077
1762,0.000168525,0.000180648
1763,0.000171252,0.000181866
1764,0.000203777,0.000191619
1765,0.000190232,0.000184753
1766,0.000222147,0.000219971
1767,0.000173695,0.000179707
1768,0.00019226,0.000179975
1769,0.00017867,0.000191322
1770,0.000186069,0.000178041
1771,0.000179555,0.000195048
1772,0.00020615,0.000180606
1773,0.00022059,0.00019632
1774,0.000183688,0.000183649
1775,0.000171474,0.000191894
1776,0.000171306,0.000181544
1777,0.000173155,0.000195458
1778,0.000203592,0.000186147
1779,0.000197461,0.000195543
1780,0.000185534,0.000187381
1781,0.000188119,0.000197255
1782,0.000181414,0.000180184
1783,0.000170264,0.000193107
1784,0.000206005,0.00020011
1785,0.000189798,0.00019272
1786,0.00018071,0.000181562
1787,0.000191647,0.000183199
1788,0.000193395,0.000229531
1789,0.000187307,0.000171999
1790,0.000232969,0.000209344
1791,0.000241563,0.000224996
1792,0.00020525,0.000187496
1793,0.00019186,0.000176561
1794,0.000218011,0.000210277
1795,0.000179045,0.000181751
1796,0.000169244,0.000171807
1797,0.000166329,0.000171496
1798,0.000244847,0.000190282
1799,0.000177854,0.000173566
1800,0.000202525,0.000171389
1801,0.000186708,0.000170808
1802,0.000175995,0.000170298
1803,0.000332955,0.000337499
1804,0.000237221,0.000261005
1805,0.000205418,0.000194136
1806,0.000170251,0.000172124
1807,0.000189357,0.00017147
1808,0.000254012,0.000245801
1809,0.00021586,0.000198746
1810,0.00027595,0.000246754
1811,0.000294315,0.000270782
1812,0.000218755,0.000199726
1813,0.000177804,0.000178491
1814,0.000184481,0.00019947
1815,0.000214137,0.000186406
1816,0.000191286,0.000197042
1817,0.000260179,0.000247348
1818,0.000184178,0.000168197
1819,0.000185071,0.000185891
1820,0.000176277,0.000170951
1821,0.000202497,0.000197678
1822,0.000173425,0.000191154
1823,0.000165729,0.00017079
1824,0.000168387,0.000170991
1825,0.000176229,0.000179672
1826,0.000223358,0.000215269
1827,0.000185946,0.000177138
1828,0.000216216,0.000186995
1829,0.000233795,0.000201081
1830,0.000175488,0.000165904
1831,0.000175721,0.000168313
1832,0.000227879,0.000208005
1833,0.000172511,0.000183568
1834,0.000180765,0.000167106
1835,0.000183642,0.000166875
1836,0.000180813,0.000175425
1837,0.000182955,0.000168025
1838,0.000198721,0.000190645
1839,0.000210315,0.000194978
1840,0.00021697,0.000213281
1841,0.000260282,0.000245965
1842,0.000320939,0.000308216
1843,0.000360151,0.000328081
1844,0.000362022,0.000347931
1845,0.000276807,0.000259053
1846,0.000239821,0.000241838
1847,0.000224686,0.000222208
1848,0.000210499,0.000193808
1849,0.000179335,0.000173354
1850,0.000218867,0.000205885
1851,0.000234422,0.000242359
1852,0.000297238,0.00029539
1853,0.000327676,0.000328382
1854,0.00017255,0.000176378
1855,0.000186387,0.000176274
1856,0.00015637,0.000169042
1857,0.000187932,0.000167531
1858,0.00017454,0.000170706
1859,0.000176384,0.000171228
1860,0.000175279,0.000165493
1861,0.000222378,0.000198752
1862,0.000156937,0.000169834
1863,0.000199519,0.000175825
1864,0.000190212,0.000175061
1865,0.000179188,0.000181449
1866,0.000175477,0.00018242
1867,0.000205305,0.000197104
1868,0.000206105,0.000174654
1869,0.000183716,0.000181483
1870,0.000191927,0.000186982
1871,0.000183641,0.000174317
1872,0.0001821,0.000176083
1873,0.000187656,0.000177272
1874,0.000177919,0.000170787
1875,0.000177092,0.000172659
1876,0.000179639,0.000177708
1877,0.000175837,0.000177817
1878,0.000158823,0.000177628
1879,0.000162197,0.000169078
1880,0.000157257,0.000167533
1881,0.000180513,0.000190157
1882,0.000168021,0.00016662
1883,0.000192503,0.000181879
1884,0.000225131,0.000227409
1885,0.000262764,0.000289663
1886,0.000262715,0.000257172
1887,0.000181393,0.000168927
1888,0.000182489,0.000170725
1889,0.000248992,0.000258147
1890,0.000278883,0.000295784
1891,0.000270059,0.000260962
1892,0.000234362,0.000208383
1893,0.000203602,0.00018658
1894,0.000199569,0.000190984
1895,0.000232724,0.000216753
1896,0.000200122,0.000190017
1897,0.000175225,0.000173343
1898,0.000186545,0.000165867
1899,0.000202005,0.000175762
1900,0.000174533,0.000177459
1901,0.0001726,0.00017141
1902,0.00018438,0.000163912
1903,0.000157118,0.000166131
1904,0.000180163,0.000165512
1905,0.000195506,0.000190288
1906,0.000193463,0.000176005
1907,0.000171998,0.000164876
1908,0.000172868,0.000189416
1909,0.000199479,0.00018327
1910,0.000194374,0.000170558
1911,0.000197094,0.000164457
1912,0.000174395,0.000169858
1913,0.00015937,0.000162022
1914,0.000160495,0.000162824
1915,0.000200932,0.000165025
1916,0.000177362,0.000184471
1917,0.000196887,0.000189272
1918,0.000234387,0.000199774
1919,0.000210397,0.000181733
1920,0.0001673,0.000160402
1921,0.000173751,0.000175154
1922,0.000162831,0.000161899
1923,0.000189139,0.000165217
1924,0.000160197,0.000172519
1925,0.000177925,0.00016664
1926,0.000195936,0.00017153
1927,0.000171865,0.000181538
1928,0.000173333,0.00016422
